what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1296359848317
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1296359851379
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359854828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359858353
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296359894117
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296359895482
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296360056234
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296360066213
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1296360067692
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1296360072219
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1296360076626
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1296360081675
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1296360087276
started,bundle,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui",1296360087336
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1296360087387
